3819,Rebecca  David,University of South Florida,39.6893406,-104.9687315
3820,Graham  Pickren,University of Georgia,41.7245247,44.7792133
3821,Jeremy  Bryson,Weber State University,41.1922076,-111.9481998
3822,Andrea  Woodward,Berea College,64.836629,-147.8676213
3823,JieLan  Xu,University of Toronto,43.659598,-79.3947916
3824,Allison M. Williams,McMaster University,34.0026819,-81.0261039
3825,Pau  Obrador,Northumbria University Newcastle,54.9789919,-1.6087901
3826,Cheng-Yi  Lin,National Taipei University of Education,0,0
3827,Valentina  De Marchi,,0,0
3828,Jessica Addison Dozier,San Diego State University,32.7279087,-117.1689358
3829,M. S. DeVivo,,0,0
3830,David B. Wahl,United States Geological Survey,39.1721852,-86.5213914
3831,Johan  Pries,Lund University,28.0846428,-80.631022
3832,Tanya  Sadrak,U.S. Bureau Of the Census,0,0
3833,Sebastián  León Giraldo,Universidad De Los Andes,24.8556595,-107.3781391
3834,Rebecca  Elliott,UC Berkeley,37.8764984,-122.2804342
3835,Yves  Van Leynseele,University of Amsterdam,14.6311122,121.0925464
3836,Rupert  Till,University of Huddersfield,53.6426026,-1.7785138
3837,Andrew  Gorman-Murray,Western Sydney University,44.9794724,-93.23443039999999
3838,Isabelle  Berry-Chikhaoui,,0,0
3839,Jeff  Garmany,King's College London,51.5119334,-0.1164836
3840,Yoo Soon  An,Seoul National University,37.566535,126.9779692
3841,Kevin M. Mwenda,University of California,33.4245793,-111.8876559
3842,Christopher  ONeal,California State University - Sacramento,38.5610839,-121.4214297
3843,Husnia  Underabi,,0,0
3844,Lisa  Powell,Agriburban Research Centre,0,0
3845,Bonar  Buffam,,0,0
3846,Jacquelyn  Jampolsky,Berkey Williams LLP,0,0
3847,Charles  Fogelman,University of Illinois,33.4244796,-111.8855555
3848,Benjamin Patrick Butler,University of Toronto,43.659598,-79.3947916
3849,Cheryl  Holzmeyer,,0,0
3850,Simon  Maraud,Universite Laval,50.431086,-104.555701
3851,Eleanor  Diamant,Columbia University,33.6520436,-117.8286548
3852,Ziyue  Chen,,0,0
3853,Matt  Fuller,Evergreen State College,47.0635723,-122.976114
3854,Fabian  Prieto,University of Illinois,33.4244796,-111.8855555
3855,Lowery  Parker,University of Georgia,41.7245247,44.7792133
3856,Hannah  Jaicks,The CUNY Graduate Center,0,0
3857,John  Cromartie,USDA,53.4619521,27.215089
3858,Kelly  Oliver,Vanderbilt University,40.7694536,-73.7199435
3859,Francia  Torres,U.S. Bureau Of the Census,0,0
3860,Denis  Wood,,0,0
3861,Aida  Ramos,University of Kansas,38.8991444,-94.72548929999999
3862,Audra  El Vilaly,The University of Arizona,31.5830597,-97.1635728
3863,Barry Joel Kronenfeld,Eastern Illinois University,38.0019595,-87.5491416
3864,Neil  Debbage,University of Georgia,41.7245247,44.7792133
3865,Madeleine Colette Thompson,Newcastle University,54.9665195,-1.6268973
3866,Tariq  Jazeel,University College London,51.5247063,-0.1335692
3867,Angela R. Aguilar,UC Berkeley,37.8764984,-122.2804342
3868,Yinan  Zhang,University of Arizona,31.5830597,-97.1635728
3869,Christopher  Thomas,CUNY - Graduate Center -,0,0
3870,Kenan  Li,Louisiana State University,31.74039,-93.127179
3871,Emmanouil  Tranos,University of Birmingham,32.485186,-99.7334839
3872,Alisha Y. Jimenez,Weber State University,41.1922076,-111.9481998
3873,Joseph H. Bryan,Department of Geography, University of Colorado, Boulder,40.0077396,-105.2555329
3874,Leanne  Purdum,,0,0
3875,Karin  Van Holten,Careum Research, Kalaidos University of Applied Sciences,0,0
3876,Zoltan  Kovacs,University of Szeged,46.248986,20.1468541
3877,SUBARNA  CHATTERJEE,Kansas State University,37.7730018,-100.0044056
3878,Tang  Min,,0,0
3879,Pat  Neuwelt,Auckland,-36.8484597,174.7633315
3880,Jeff David Loux,University of California,33.4245793,-111.8876559
3881,Martin (Mike) J. Pasqualetti,Arizona State University,33.4232051,-111.8879509
3882,Laurel Alexandra Murray,Climate Change in Focus,0,0
3883,Tina  Shepardson,,0,0
3884,Derek  Ruez,University of Kentucky,29.7105856,-95.11790479999999
3885,Vincent  Monier,Laboratoire Lab'Urba,0,0
3886,Elena  Denaro,London School of Economics,51.3949678,-0.2720117
3887,Cesare  Di Feliciantonio,Sapienza- Università di Roma,41.951969,12.5056904
3888,Steven  McCutcheon,New York University,31.77750799999999,-106.496973
3889,Katherine A. Wright,University of Southern California,38.19991050000001,-85.76591209999999
3890,Mert  Coskan,Carleton University,45.3830819,-75.698312
3891,Xiao-jiang  Li,,0,0
3892,Asha  Best,Rutgers University,43.1457668,-77.58707679999999
3893,Katherine Hart Weimer,Rice University,44.9638763,-93.1061138
3894,Sara K. Diamond,,0,0
3895,Jouni  Hakli,University of Tampere,61.4977524,23.7609535
3896,Lars  Brabyn,,0,0
3897,Paul F. McCord,Indiana University,39.1670467,-86.5269373
3898,Daniel  Carr,George Mason University,38.835268,-77.30947599999999
3899,Yuanyuan  Yang,,0,0
3900,David  Havlick,University of Colorado - Colorado Springs, CO,38.8924786,-104.7980019
3901,Gabriel  Bladh,Karlstad University,59.4021806,13.5114977
3902,Irma  Allen,KTH, Royal Institute of Technology,0,0
3903,Marco  Berlinguer,Univesidad Autonoma de Barcelona - IGOP,0,0
3904,Hanna  Ruszczyk,Durham University, Dept of Geog,54.77525,-1.584852
3905,Erik  Porse,UCLA Institute for the Environment,0,0
3906,Kun  Zhang,,0,0
3907,Angelina  Hanson,,0,0
3908,Corey  Feduck,University of Calgary,51.069272,-114.1239754
3909,Adam  Liebman,,0,0
3910,Tine  Béneker,,0,0
3911,Joshua Kane Tobias,,0,0
3912,Benjamin D. Hennig,University of Oxford,39.5069974,-84.74523099999999
3913,Eungul  Lee,West Virginia University,39.7075456,-104.9989933
3914,Jeff  La Frenierre,Gustavus Adolphus College,44.32216520000001,-93.96878959999999
3915,Hua  Liu,Old Dominion University,36.8838958,-76.3040214
3916,James  Evans,University of Manchester,64.90788089999999,-147.7117155
3917,Michelle D. Daigle,University of Washington,14.6032462,121.043633
3918,Zsuzsa  Kovacs,Vrije Universiteit Amsterdam,52.3344753,4.8658302
3919,Shandell  Houlden,McMaster University,34.0026819,-81.0261039
3920,Lacin  Tutalar,University of Kentucky,29.7105856,-95.11790479999999
3921,Shanon  Donnelly,University of Akron,41.0757602,-81.51138779999999
3922,Joanne P. Sharp,University of Glasgow,55.87151,-4.288761
3923,Aaron T. Wolf,Oregon State University,44.0287525,-123.0751096
3924,Karen  Villanueva,,0,0
3925,Claire  Parfitt,University of Sydney,-33.8628753,151.1598462
3926,Scott A. Mensing,University of Nevada - Reno,39.5440732,-119.8145014
3927,Edward R. Carr,Clark University,28.0790604,-82.4874804
3928,Boyang  Liu,,0,0
3929,Heike  Mayer,,0,0
3930,Piia  Tammpuu,University of Tartu,58.37332809999999,26.7265098
3931,Frances  Fahy,National University of Ireland, Galway,53.2847921,-9.0654626
3932,Mabel  Gergan,,0,0
3933,Mário  Vale,Universidade de Lisboa,-8.1029392,-79.04323699999999
3934,Bradley  Rentz,University of Hawaii - Manoa,21.3072003,-157.8123004
3935,Peter  Pelzer,Utrecht University,52.09073739999999,5.1214201
3936,Olivia  Mason,University of Durham,37.2316582,-80.42361029999999
3937,Aylan  Lee,Portland State University,45.513099,-122.6885447
3938,James  Walker,University of California - Los Angeles,34.0400757,-118.2551016
3939,Hoonchong  Yi,TAMU,24.2198843,94.31028789999999
3940,Samayita  Bandyopadhyay,Oklahoma State University,35.8715218,-97.5672431
3941,Brent  Chamberlain,,0,0
3942,Ateeb  Ahmed,University of Minnesota,46.9059,-95.05889999999999
3943,Donald G. Sullivan,University Of Denver,14.6253306,121.0474289
3944,Amanda  Brockway,,0,0
3945,Marissa Z. Bell,SUNY Buffalo,45.1799004,-93.90532300000001
3946,Eugene  Tettey-Fio,SUNY-Binghamton,0,0
3947,Kemen  Austin,Duke University,38.6633104,-90.34038579999999
3948,Eleni  Bourantani,University of Southampton,33.7071812,-117.7749452
3949,Scott  Starratt,United States Geological Survey,39.1721852,-86.5213914
3950,Rainer  Kazig,CNRS,43.4695565,5.651224000000001
3951,Benjamin  Ofori-Amoah,Western Michigan University,42.2831778,-85.61521859999999
3952,Le  Wang,SUNY at Buffalo,42.88644679999999,-78.8783689
3953,Laurent  GAZULL,CIRAD,-21.1292981,55.3047358
3954,Steven M. Radil,University of Idaho,33.4244691,-111.8869319
3955,Annette  Desmarais,University of Manitoba,50.39276599999999,-105.5024793
3956,Juan  Zhou,,0,0
3957,Rachel  Herron,Brandon University,51.8919461,-8.5165124
3958,Ashley  Pilipiszyn,University of Geneva,14.6730717,121.0945319
3959,Edward  Helderop,,0,0
3960,Richard  White,Sheffield Hallam University,53.4065643,-1.386863
3961,James Christopher Mizes,Department of City & Regional Planning,0,0
3962,Elizabeth  Reddy,University of California at Irvine,33.6508393,-117.853345
3963,Mathew  Boehm,Department of Geography, The University of Tennessee,35.5174913,-86.5804473
3964,Mayssoun  Sukarieh,,0,0
3965,Alex  Wafer,,0,0
3966,Gavin  Lamb,University of Hawaii,33.4229288,-111.8883942
3967,Max  Andrucki,Temple University,39.980825,-75.1495788
3968,Tom  Coates,University of California Global Health Institute,0,0
3969,Mark  Tilzey,Coventry University, UK,52.4052777,-1.4988828
3970,Luc  Tripet,Universite De Neuchatel,46.9942072,6.9376164
3971,Henrik Gutzon  Larsen,Lund University,28.0846428,-80.631022
3972,Severin  Guillard,Université Paris Est,44.4355132,26.1025072
3973,Bing  Lu,University of Toronto - Mississauga,43.547809,-79.663549
3974,Robert  Oliver,Virginia Tech,36.8743583,-76.17454409999999
3975,Joe T. Darden,Michigan State University,42.726655,-84.46992999999999
3976,Yunqian  Chen,,0,0
3977,Greg  Niedt,Drexel University,38.6679152,-90.33222590000001
3978,Peter  Wilshusen,Bucknell University,40.9575845,-76.9083
3979,Susan  Pike,University of California,33.4245793,-111.8876559
3980,John  Krinsky,The City College of New York,42.7739118,-78.7931621
3981,Giovanni  Semi,University of Torino,45.070312,7.686856499999999
3982,Carol  Mancke,,0,0
3983,Nikolas  Kosmatopoulos,American University of Beirut,33.9021926,35.4780935
3984,Rob  Raven,Utrecht University,52.09073739999999,5.1214201
3985,Katharina Brigitta Pelzelmayer,University of Zurich,47.3589251,8.560061299999999
3986,Qunshan  Zhao,Arizona State University,33.4232051,-111.8879509
3987,Wendy Elizabeth Jepson,Texas A&M University,29.7058082,-95.4062268
3988,Teresa  Armijos,University of East Anglia,52.6184758,1.2406141
3989,Marc  Doussard,University of Illinois at Chicago,41.8696656,-87.67044740000001
3990,Jacob  Mckee,Oak Ridge National Lab,35.9362155,-84.2772574
3991,Kimberley Britt Klinker,University of Richmond,51.8747404,-8.503951799999999
3992,Rinchu D. Dukpa,Wageningen University,51.9691868,5.6653948
3993,Johnathon  Walker,CUNY - Graduate Center,0,0
3994,Alex  Singleton,,0,0
3995,Jenna  Christian,Pennsylvania State University,40.7933949,-77.8600012
3996,Elizabeth  Allison,California Institute of Integral Studies,36.778261,-119.4179324
3997,Dapeng  Li,University of Utah,33.4249307,-111.8884532
3998,Zachary  Lamb,MIT,36.3665027,140.4709965
3999,Eric P. Perramond,Colorado College,31.5876146,-97.16088119999999
4000,David  Keellings,University of Florida,28.0735403,-82.43735889999999
4001,Seth  Holmes,University of California - Berkeley Press - Berkeley, CA,0,0
4002,Chao  Yang,China University of Geosciences,30.5207598,114.4019908
4003,Catherine  Porter,Lancaster University,54.00700089999999,-2.7852725
4004,Huming  Luo,Northwest A & F University,34.2565811,108.9614127
4005,Emilia  Ljungberg,,0,0
4006,Bernd  Belina,Goethe University Frankfurt,50.1267568,8.667005699999999
4007,Petra L. Doan,Florida State University,30.4011161,-84.33695539999999
4008,Tom  Russ,University of Edinburgh,55.9493918,-3.1796292
4009,Emily R. Cummins,,0,0
4010,Vanessa  Empinotti,Federal University of ABC,0,0
4011,Nina  Gribat,TU Berlin,16.7340136,-93.1196983
4012,Thomas Max Hennig,Philipps-Universit?t Marburg,50.8153192,8.7703018
4013,Alice  Kaswan,University of San Francisco School of Law,0,0
4014,Carson J. Q. Farmer,University of Colorado Boulder,40.0077396,-105.2555329
4015,Daniela  Aiello,University of Georgia,41.7245247,44.7792133
4016,Margaret  Robertson,La Trobe University,-37.7169279,145.0439897
4017,Jeffrey  Widener,The University of Oklahoma,35.8715218,-97.5672431
4018,Tani  Sebro,University of Hawaii - Manoa,21.3072003,-157.8123004
4019,Paul  Mach,Strava,38.0666771,22.9856264
4020,Debolina  Majumder,University of British Columbia,43.631679,-79.427313
4021,Thanan Walesza Pequeno Rodrigues,Unesp/FCT,0,0
4022,Murray  Mckenzie,,0,0
4023,Richard  Grant,University Of Miami,25.7216374,-80.2792843
4024,Elodie  Valette,International Food Policy Institute,0,0
4025,Leslie  Kern,Mount Allison University,49.787703,-97.15087969999999
4026,Ilknur  Kursunlugil,EHESS Paris,48.856614,2.3522219
4027,Olivia R. Williams,Florida State University Dept of Geography,27.6648274,-81.5157535
4028,Lauren  Gentile,,0,0
4029,Mona  Sloane,,0,0
4030,Ian  Slayton,,0,0
4031,Christopher  Hyun,Energy & Resources Group, UC Berkeley,37.8764984,-122.2804342
4032,Lawrence  Kiage,Georgia State University,32.5297685,-83.90536
4033,Rick  Miller,UCLA,40.5382913,-78.3528584
4034,Angel Elisa Cruz,North Carolina State University,35.7495684,-78.6937915
4035,Brent  Sturlaugson,University of Kentucky,29.7105856,-95.11790479999999
4036,Sunaina  Maira,University of California - Davis,38.5400714,-121.7715459
4037,He  Jin,Texas State University - San Marcos,0,0
4038,Ming-Hsun  Chen,National Taiwan University,25.0254571,121.5273658
4039,Christine  Hladik,Georgia Southern University,32.4207638,-81.77357529999999
4040,Jussi  Laine,Karelian Institute, University of Eastern Finland,0,0
4041,LUCIANA MACIEL BIZZOTTO,,0,0
4042,Hannah  Gosnell,Oregon State University,44.0287525,-123.0751096
4043,David  Lambert,,0,0
4044,Francesca  Manning,CUNY Graduate Center,0,0
4045,Marinda  Griffin,University of North Texas,33.69462499999999,-101.871167
4046,Julie  Ren,City University of Hong Kong,22.3374868,114.1720025
4047,Gonzalo  Salazar,Pontificia Universidad Catolica De Chile,-33.0444219,-71.60663339999999
4048,Kait  LaPorte,University of Washington,14.6032462,121.043633
4049,John K. Maingi,Miami University,39.5105848,-84.73161089999999
4050,Saif  Shabou,,0,0
4051,Tammira D. Taylor,,0,0
4052,Yan  Sun,Peking University,39.9939231,116.3065393
4053,M. Troy Burnett,Mount Royal University,43.6757815,-79.4329844
4054,Min  Xu,University of Cincinnati,31.7801651,-106.4981503
4055,Kevin E. McHugh,Arizona State University,33.4232051,-111.8879509
4056,Brian J. Sommers,Central Connecticut State University,0,0
4057,Rajiv  Sharma,,0,0
4058,Huub  Ploegmakers,,0,0
4059,Chantelle  Richmond,The University of Western Ontario,43.4570369,-80.5394907
4060,Yvonne  Franz,,0,0
4061,Lidia K.C. Manzo,National University of Ireland Maynooth,53.3812896,-6.5918499
4062,Nicolas  Howe,Williams College,53.9623808,-1.0806896
4063,Melanie  Sand,Cornell University,33.6493852,-117.8355156
4064,Anna  Klimaszewski-Patterson,University of Nevada, Reno,39.5440732,-119.8145014
4065,Andrew Martin Linke,University of Utah,33.4249307,-111.8884532
4066,Tianna  Bruno,Texas A&M University,29.7058082,-95.4062268
4067,Sarah Elizabeth Nicholus,University of Texas at Austin,30.2850284,-97.7335226
4068,Pietro  Calogero,Xi'an Jiaotong-Liverpool University,34.341575,108.93977
4069,David  Kelly,Deakin University,-37.8501974,145.1153354
4070,Judith  Butler,University of California - Berkeley,37.8764984,-122.2804342
4071,Thomas  Ptak,University of Oregon,33.4239891,-111.8867174
4072,Diana  Denham,,0,0
4073,Jeffrey  Ocker,U.S. Bureau Of the Census,0,0
4074,Anna  Agosta G'meiner,McGill University,49.7975879,-97.1465173
4075,James  Der Derian,University of Sydney,-33.8628753,151.1598462
4076,Lauren  Warbeck,University of British Columbia,43.631679,-79.427313
4077,Judith A. Tyner,California State Univ, Long Beach,33.99565,-118.177033
4078,Yin  Yang,University of Oxford,39.5069974,-84.74523099999999
4079,Leah Marion Roberts,,0,0
4080,Torsten  Schunder,,0,0
4081,Adam C. Morse,University of Oregon,33.4239891,-111.8867174
4082,C.P.  Pow,National University of Singapore,1.352083,103.819836
4083,Ben  Caldecott,Smith School of Enterprise and the Environment, University of Oxford,51.7520209,-1.2577263
4084,Feifei  Peng,,0,0
4085,Diana  Griesinger,Department of Geography, Heidelberg University,0,0
4086,Pamela Jean Robinson,Ryerson University,49.7866568,-97.14373019999999
4087,David  Beel,University of Sheffield,53.3822035,-1.4838765
4088,Hannah Wright Wheeler,Furman University - GREENVILLE, SC,34.8438774,-82.4016068
4089,Christine Anne Habbard,LUMS,47.2257881,9.528012799999999
4090,Kirsten  Rudestam,University of California, Santa Cruz,33.981043,-117.3163115
4091,Katherine Genevieve Sammler,University of Arizona - Geography & Regional Development,0,0
4092,PRAJJWAL  PANDAY,CLARK UNIVERSITY,28.0790604,-82.4874804
4093,Vanessa  Sloan Morgan,,0,0
4094,Bin  Wu,,0,0
4095,Mark S. Johnson,University of British Columbia,43.631679,-79.427313
4096,Ron  Mahabir,George Mason University,38.835268,-77.30947599999999
4097,Jeffrey Alan Swofford,Arizona State University,33.4232051,-111.8879509
4098,Sean B. Hecht,UCLA,40.5382913,-78.3528584
4099,Katrina  Mcclure,Univ. of KS,38.8991444,-94.72548929999999
4100,Daniel  LeVine,University of Texas - Austin,30.2858682,-97.73565429999999
4101,Barbara  Quimby,San Diego State University,32.7279087,-117.1689358
4102,Mary  Hancock,University of California,33.4245793,-111.8876559
4103,Hyeongmo  Koo,University of Texas At Dallas,32.9854538,-96.75431879999999
4104,Stanley  Blue,Lancaster University,54.00700089999999,-2.7852725
4105,Jungjae  Park,Seoul National University,37.566535,126.9779692
4106,Mark  Pendras,University of Washington Tacoma,47.2239465,-122.5364458
4107,Christopher  Kaminker,University of Oxford,39.5069974,-84.74523099999999
4108,Marilyn A. Brown,Georgia Institute of Technology,33.7784626,-84.3988806
4109,Adam  Calo,University of California - Berkeley,37.8764984,-122.2804342
4110,Kevin  Smythe,Curtin University,-32.0076092,115.8945948
4111,Thomas  Ermans,,0,0
4112,Xi  Liu,Pennsylvania State University,40.7933949,-77.8600012
4113,Katrina Myrvang Brown,James Hutton Institute,0,0
4114,Lisbet  Harboe,,0,0
4115,Miriam  Greenberg,,0,0
4116,Hyun  Kim,University of Tennesee,14.6147272,121.1011984
4117,Alexandre  Hedjazi,University of Geneva,14.6730717,121.0945319
4118,Karl  Kim,,0,0
4119,Ana K. Spalding,Oregon State University,44.0287525,-123.0751096
4120,Lauren  Apakian,West Chester University,28.0307965,-82.45560569999999
4121,Britt  Crow-Miller,,0,0
4122,Banu  Gokariksel,University of North Carolina, Chapel Hill,35.7889571,-78.72114499999999
4123,Thomaz Maia Carvalhaes,,0,0
4124,Emily  Fekete,Oklahoma State University,35.8715218,-97.5672431
4125,Anna-Meagan  Fairley,University of Nottingham,32.2628705,-110.9898406
4126,Agnieszka Elzbieta Labonarska,University of Leeds,28.0637104,-82.4315563
4127,Fang  Fang,West Virginia University,39.7075456,-104.9989933
4128,Sean  Gillon,Marylhurst University,31.5274009,-97.1276962
4129,Guy  Baeten,,0,0
4130,Juha  Kotilainen,University of Eastern Finland,0,0
4131,Susan  Wolfinbarger,American Association for the Advancement of Science,0,0
4132,Lanchih  Po,,0,0
4133,Xuanyi  Sheng,University of Oxford,39.5069974,-84.74523099999999
4134,Zhengtao  Zhang,Beijing Normal University,39.9314428,116.3049709
4135,Jesse Garrett Rodenbiker,University of California, Berkeley,37.8764984,-122.2804342
4136,Linda  Shi,Massachusetts Institute of Technology,42.3355966,-71.0955529
4137,Monica  Wachowicz,,0,0
4138,Heidi  Kaspar,University of Zurich,47.3589251,8.560061299999999
4139,Morey  Burnham,,0,0
4140,Amy J. Blatt,TerraFirm International Corp.,0,0
4141,Karla  Muenzel,Utrecht University,52.09073739999999,5.1214201
4142,Tom  Johnston,University of Lethbridge,49.68109279999999,-112.8764986
4143,Shauna  Brail,University of Toronto,43.659598,-79.3947916
4144,Ulrich  Oslender,FIU,-8.724356,160.7042086
4145,Fei  Hu,George Mason University,38.835268,-77.30947599999999
4146,Alexandra  Nadeau,INRS,46.8127478,-71.2243696
4147,Raymond J. Dezzani,University Of Idaho,33.4244691,-111.8869319
4148,Weixing  Zhang,University of Connecticut,14.6014098,121.0518187
4149,Beth  Tellman,Arizona State University,33.4232051,-111.8879509
4150,Kathryn  Dennler,York University,43.776279,-79.500519
4151,Patrick Serge Cohendet,HEC Montreal,0,0
4152,Qingxu  Huang,Beijing Normal University,39.9314428,116.3049709
4153,Namji  Jung,Cornell University,33.6493852,-117.8355156
4154,Ash  Lettow,Workshop Architects,32.5151338,-92.65437249999999
4155,Wen  Lin,Newcastle University,54.9665195,-1.6268973
4156,Aarti  Krishnan,Global Development Institute,39.9651718,116.3047864
4157,Nadia  Bashir,,0,0
4158,Aondover  Tarhule,University of Oklahoma Department of Geography and Environmental Sustainability,0,0
4159,Michele  Forman,University of California - Berkeley,37.8764984,-122.2804342
4160,James  Ferguson,nyStanford University - Stanford, CA,37.413349,-122.1708056
4161,Etienne  Riot,Laboratoire Ville Mobilité Transport,0,0
4162,Wen-I  Lin,,0,0
4163,Sarah  Hughes,University of Durham,37.2316582,-80.42361029999999
4164,Jairus  Rossi,University of Kentucky,29.7105856,-95.11790479999999
4165,Sarah  Tupper,University of Exeter,33.6508563,-117.8296666
4166,Luis Felipe Alvarez Leon,UCLA,40.5382913,-78.3528584
4167,Min  Xu,,0,0
4168,Ting  Lei,,0,0
4169,Leslie Gross Wyrtzen,Clark University,28.0790604,-82.4874804
4170,Nikolas  Thomopoulos,University of Greenwich,28.0991198,-82.3820489
4171,Qingqing  HE,The Chinese University of Hong Kong,22.4213339,114.2044877
4172,Lei  Meng,Western Michigan University,42.2831778,-85.61521859999999
4173,Jonathan  Tardif,Universite De Montreal,45.5031602,-73.616467
4174,Monika  Egerer,University of California - Santa Cruz,33.981043,-117.3163115
4175,Roxana-Talida  Roman,University of Birmingham,32.485186,-99.7334839
4176,Betty  Rouland,Goethe-University Frankfurt,50.1109221,8.6821267
4177,Michael  Dunford,University of Sussex,50.8646073,-0.08286789999999999
4178,James  Mitchell,,0,0
4179,Lesley  Gabriel,Birmingham City University,33.5019417,-86.80472639999999
4180,Meghan  Kelly,University of Kansas,38.8991444,-94.72548929999999
4181,Jiang  Xu,The Chinese University of Hong Kong,22.4213339,114.2044877
4182,Sam  Markwell,New York University,31.77750799999999,-106.496973
4183,Laura  Pascoe,University of California - Davis,38.5400714,-121.7715459
4184,Jeremy  Auerbach,University of Tennessee,14.6147272,121.1011984
4185,Michael  Agar,,0,0
4186,Liping  Liu,University of Illinois,33.4244796,-111.8855555
4187,Ritwick  Ghosh,Cornell University,33.6493852,-117.8355156
4188,FU  REN,Wuhan University,30.5397208,114.3639541
4189,Tyler  Bonnell,University of Lethbridge,49.68109279999999,-112.8764986
4190,Emma  Lawlor,University of Arizona, School of Geography and Development,0,0
4191,Ling  Bian,SUNY- Buffalo,45.1799004,-93.90532300000001
4192,Yoo Min  Park,Geography University Of Illinois Urbana Champain Urbana IL,0,0
4193,Ivan  Scales,University of Cambridge,52.20166709999999,0.1177882
4194,David  ?rbring,Lund University,28.0846428,-80.631022
4195,Chryl  Corbin,University of California - Berkeley,37.8764984,-122.2804342
4196,Rein  Ahas,University of Tartu,58.37332809999999,26.7265098
4197,Lysanna  Anderson,US Geological Survey,39.1721852,-86.5213914
4198,Steven M. Manson,University Of Minnesota,46.9059,-95.05889999999999
4199,Omar  Jabary Salamanca,Middle East and North Africa Research Group,29.2985278,42.5509603
4200,Johanna Carolina  Jokinen,Uppsala University,59.85856380000001,17.6389267
4201,David  Vine,AMERICAN UNIVERSITY,33.9021926,35.4780935
4202,Aleksander  Bern,University of Oslo,14.6712421,121.0936889
4203,Drew  Dara-Abrams,Mapzen,0,0
4204,Kathleen  Kinsella,,0,0
4205,Patricia  Gober,Arizona State University,33.4232051,-111.8879509
4206,Jennifer Jean Bagelman,University of British Columbia,43.631679,-79.427313
4207,Dexuan  Sha,Missouri State University,37.0830163,-94.50285509999999
4208,Peter  O'Brien,,0,0
4209,Christoph  Mazur,Imperial College London,51.5177367,-0.1731784
4210,Momen  El-Husseiny,Cairo University,30.0260766,31.2009519
4211,William Christopher Weston,Southern Illinois University, School of Medicine,0,0
4212,Yuyu  Zhou,Pacific Northwest National Laboratory,0,0
4213,Matthew  Palm,University of California - Davis,38.5400714,-121.7715459
4214,Veronika  Stepkova,,0,0
4215,Pengfei  Li,,0,0
4216,Kyusang  Kwon,Korea Advanced Institute of Science and Technology,0,0
4217,Sophie  Lewis,University of Manchester,64.90788089999999,-147.7117155
4218,Markus  Rasmusson,Lund University,28.0846428,-80.631022
4219,Cameron  McAuliffe,Western Sydney University,44.9794724,-93.23443039999999
4220,Vanessa Anne Massaro,Bucknell University,40.9575845,-76.9083
4221,Natasha  Fox,,0,0
4222,Sophia  Strosberg,University of Minnesota,46.9059,-95.05889999999999
4223,Rita Oliveira Calvário,,0,0
4224,Jamison F. Conley,West Virginia University,39.7075456,-104.9989933
4225,Julie  Sze,UC Davis,-27.5656641,151.929023
4226,Zhang  Ziwen,,0,0
4227,Nan  Xiang,Utrecht University,52.09073739999999,5.1214201
4228,Mark  Monmonier,Syracuse University,64.8432475,-147.8628983
4229,Joseph Terzungwe Zume,Shippensburg University,40.0581773,-77.52557539999999
4230,Peggy  Deamer,Yale University,39.66764269999999,-104.9661461
4231,Bin  Li,Central Michigan University,41.8875188,-87.6244679
4232,Kreg  Lindberg,Oregon State University,44.0287525,-123.0751096
4233,Karenjit  Clare,Loughborough University,52.7686355,-1.2189891
4234,Maryam  Griffin,UC Davis,-27.5656641,151.929023
4235,Helga  Leitner,University of California, Los Angeles,34.0400757,-118.2551016
4236,Todd  Schenk,Virginia Tech,36.8743583,-76.17454409999999
4237,Aria Ritz Finkelstein,MIT,36.3665027,140.4709965
4238,Mark E. O'Malley,,0,0
4239,Jake  Kosek,,0,0
4240,Kiley  Goyette,Concordia University,33.6549472,-117.81178
4241,Matthew Jordan Miller,University of Southern California,38.19991050000001,-85.76591209999999
4242,Noah Laser Cannon,Concordia University,33.6549472,-117.81178
4243,Stephen F. Cunha,Humboldt State University,0,0
4244,Piotr  Niewiadomski,University of Aberdeen,57.1749492,-2.0970459
4245,Jacob  Miller,University of Arizona,31.5830597,-97.1635728
4246,Mitul  Baruah,Syracuse University,64.8432475,-147.8628983
4247,James Patrick Doerner,Univ of Northern Colorado,39.6835299,-104.9316645
4248,Peter  Dunn,University of Washington,14.6032462,121.043633
4249,Yui  Hashimoto,,0,0
4250,Xiaochun  Zhang,,0,0
4251,Jamon  Van Den Hoek,Oregon State University,44.0287525,-123.0751096
4252,Iva Miranda  Pires,FCSH-UNL,0,0
4253,Stephen  Boatright,CUNY Graduate Center,0,0
4254,Joao Francisco De Abreu,Catholic University of Minas Gerais,-18.512178,-44.5550308
4255,Thulisile Ncamsile Mphambukeli,University of the Free State, South Africa,-29.111017,26.1862981
4256,Nicolas  Van Puymbroeck,,0,0
4257,Garnet  Kindervater,University of Minnesota - Minneapolis,44.9712266,-93.2309042
4258,Sarah  Wright,University of Newcastle,-32.8944523,151.6970817
4259,Michael  Stanton,,0,0
4260,Sara  Dorow,University of Alberta,33.428283,-111.750401
4261,Linna  Li,California State University, Long Beach,33.7815325,-118.1100577
4262,Steven  Lang,CUNY,48.009169,1.842814
4263,Martin  Oteng-Ababio,University of Ghana,5.6483935,-0.1893072
4264,Keith  Lee,University of California, Berkeley,37.8764984,-122.2804342
